# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2015-09-03 22:27:41 EDT       (sdww02)
#
# Data for the following 25 site(s) are contained in this file
#    USGS 02240783 HATCHET CREEK NR FAIRBANKS,FL
#    USGS 02240806 LITTLE HATCHET CREEK AT GAINESVILLE,FL
#    USGS 02240900 NEWNANS LAKE NR GAINESVILLE, FLA.
#    USGS 02240902 PRAIRIE CREEK NEAR GAINESVILLE, FL
#    USGS 02240954 HOGTOWN CREEK NEAR ARREDONDO, FL
#    USGS 02240956 HAILE SINK NEAR ARREDONDO, FL
#    USGS 02240958 LAKE KANAPAHA AT ARREDONDO, FLA.
#    USGS 02240976 TUMBLIN CREEK AT GAINESVILLE,FL
#    USGS 02240980 BIVANS ARM NR GAINESVILLE, FLA.
#    USGS 02240982 BIVANS ARM AT GAINESVILE,FL
#    USGS 02240988 SWEETWATER BRANCH AT GAINESVILLE,FL
#    USGS 02241000 CAMPS CANAL NEAR ROCHELLE, FL
#    USGS 02241900 LOCHLOOSA CREEK AT GROVE PARK, FLA.
#    USGS 02242400 LOCHLOOSA LAKE AT LOCHLOOSA, FLA.
#    USGS 02242450 ORANGE LAKE AT ORANGE LAKE, FLA.
#    USGS 02242451 ORANGE LAKE OUTLET NEAR CITRA, FL
#    USGS 02242460 ORANGE CREEK NEAR ISLAND GROVE, FL
#    USGS 02242500 LOCHLOOSA SLOUGH NR LOCHLOOSA, FLA.
#    USGS 02320610 LITTLE SANTA FE LAKE NR WALDO FLA
#    USGS 02321500 SANTA FE RIVER AT WORTHINGTON SPRINGS, FLA.
#    USGS 02321900 PARENERS BRANCH NEAR BLAND, FL.
#    USGS 02321975 SANTA FE RIVER AT US HWY 441 NEAR HIGH SPRINGS,FL.
#    USGS 02322016 BLUES CREEK NEAR GAINSVILLE, FL
#    USGS 02322049 BAD DOG BRANCH NEAR ALACHUA, FL
#    USGS 02322050 SHILOH RUN NEAR ALACHUA, FL
# -----------------------------------------------------------------------------------
#
# Data provided for site 02321500
#    DD parameter statistic   Description
#    02   00060     00003     Discharge, cubic feet per second (Mean)
#    03   00065     00003     Gage height, feet (Mean)
#    05   72020     00003     Elevation above NGVD 1929, feet (Mean), Tallahassee records
#    06   63160     00003     Stream water level elevation above NAVD 1988, in feet (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	02_00060_00003	02_00060_00003_cd	03_00065_00003	03_00065_00003_cd	06_63160_00003	06_63160_00003_cd
USGS	02321500	2015-07-26	341	P	12.14	P	54.05	P
USGS	02321500	2015-07-27	349	P	12.22	P	54.13	P
USGS	02321500	2015-07-28	331	P	12.09	P	54.00	P
USGS	02321500	2015-07-29	286	P	11.72	P	53.63	P
USGS	02321500	2015-07-30	260	P	11.51	P	53.42	P
USGS	02321500	2015-07-31	221	P	11.14	P	53.05	P
USGS	02321500	2015-08-01	192	P	10.82	P	52.73	P
USGS	02321500	2015-08-02	183	P	10.74	P	52.65	P
USGS	02321500	2015-08-03	176	P	10.67	P	52.58	P
USGS	02321500	2015-08-04	231	P	11.24	P	53.15	P
USGS	02321500	2015-08-05	603	P	14.10	P	56.01	P
USGS	02321500	2015-08-06	913	P	15.58	P	57.49	P
USGS	02321500	2015-08-07	1030	P	15.89	P	57.80	P
USGS	02321500	2015-08-08	1060	P	15.96	P	57.87	P
USGS	02321500	2015-08-09	945	P	15.71	P	57.62	P
USGS	02321500	2015-08-10	980	P	15.80	P	57.71	P
USGS	02321500	2015-08-11	972	P	15.77	P	57.68	P
USGS	02321500	2015-08-12	786	P	15.15	P	57.06	P
USGS	02321500	2015-08-13	628	P	14.29	P	56.20	P
USGS	02321500	2015-08-14	580	P	13.98	P	55.89	P
USGS	02321500	2015-08-15	453	P	13.11	P	55.02	P
USGS	02321500	2015-08-16	355	P	12.37	P	54.28	P
USGS	02321500	2015-08-17	360	P	12.41	P	54.32	P
USGS	02321500	2015-08-18	440	P	13.01	P	54.92	P
USGS	02321500	2015-08-19						
USGS	02321500	2015-08-20						
USGS	02321500	2015-08-21	492	P	13.40	P	55.31	P
USGS	02321500	2015-08-22	547	P	13.76	P	55.67	P
USGS	02321500	2015-08-23	929	P	15.51	P	57.42	P
USGS	02321500	2015-08-24	1390	P	16.53	P	58.44	P
USGS	02321500	2015-08-25	1350	P	16.46	P	58.37	P
USGS	02321500	2015-08-26	1070	P	15.96	P	57.87	P
USGS	02321500	2015-08-27	895	P	15.56	P	57.47	P
USGS	02321500	2015-08-28	897	P	15.56	P	57.47	P
USGS	02321500	2015-08-29	1140	P	16.10	P	58.01	P
USGS	02321500	2015-08-30	1210	P	16.23	P	58.14	P
USGS	02321500	2015-08-31	1110	P	16.04	P	57.95	P
USGS	02321500	2015-09-01	1150	P	16.13	P	58.04	P
#
# Data provided for site 02322049
#    DD parameter statistic   Description
#    01   00065     00003     Gage height, feet (Mean)
#    02   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	01_00065_00003	01_00065_00003_cd	02_00060_00003	02_00060_00003_cd
5s	15s	20d	14n	10s	14n	10s
USGS	02322049	2005-01-01	13.68	A	0.00	A
USGS	02322049	2005-01-02	13.68	A	0.00	A
USGS	02322049	2005-01-03	13.67	A	0.00	A
USGS	02322049	2005-01-04	13.67	A	0.00	A
USGS	02322049	2005-01-05	13.67	A	0.00	A
USGS	02322049	2005-01-06	13.67	A	0.00	A
USGS	02322049	2005-01-07	13.67	A	0.00	A
USGS	02322049	2005-01-08	13.67	A	0.00	A
USGS	02322049	2005-01-09	13.67	A	0.00	A
USGS	02322049	2005-01-10	13.67	A	0.00	A
USGS	02322049	2005-01-11	13.67	A	0.00	A
USGS	02322049	2005-01-12	13.67	A	0.00	A
USGS	02322049	2005-01-13	13.67	A	0.00	A
USGS	02322049	2005-01-14	13.74	A	0.91	A
USGS	02322049	2005-01-15	13.79	A	0.69	A
USGS	02322049	2005-01-16	13.73	A	0.00	A
USGS	02322049	2005-01-17	13.69	A	0.00	A
USGS	02322049	2005-01-18	13.68	A	0.00	A
USGS	02322049	2005-01-19	13.67	A	0.00	A
USGS	02322049	2005-01-20	13.67	A	0.00	A
USGS	02322049	2005-01-21	13.67	A	0.00	A
USGS	02322049	2005-01-22	13.67	A	0.00	A
USGS	02322049	2005-01-23	13.67	A	0.00	A
USGS	02322049	2005-01-24	13.67	A	0.00	A
USGS	02322049	2005-01-25	13.67	A	0.00	A
USGS	02322049	2005-01-26	13.67	A	0.00	A
USGS	02322049	2005-01-27	13.67	A	0.00	A
USGS	02322049	2005-01-28	13.67	A	0.00	A
USGS	02322049	2005-01-29	13.67	A	0.00	A
USGS	02322049	2005-01-30	13.67	A	0.00	A
USGS	02322049	2005-01-31	13.67	A	0.00	A
USGS	02322049	2005-02-01	13.67	A	0.00	A
USGS	02322049	2005-02-02	13.67	A	0.00	A
USGS	02322049	2005-02-03	13.67	A	0.00	A
USGS	02322049	2005-02-04	13.68	A	0.00	A
USGS	02322049	2005-02-05	13.68	A	0.00	A
USGS	02322049	2005-02-06	13.67	A	0.00	A
USGS	02322049	2005-02-07	13.67	A	0.00	A
USGS	02322049	2005-02-08	13.67	A	0.00	A
USGS	02322049	2005-02-09	13.67	A	0.00	A
USGS	02322049	2005-02-10	13.67	A	0.00	A
USGS	02322049	2005-02-11	13.67	A	0.00	A
USGS	02322049	2005-02-12	13.67	A	0.00	A
USGS	02322049	2005-02-13	13.67	A	0.00	A
USGS	02322049	2005-02-14	13.67	A	0.00	A
USGS	02322049	2005-02-15	13.67	A	0.00	A
USGS	02322049	2005-02-16	13.67	A	0.00	A
USGS	02322049	2005-02-17	13.67	A	0.00	A
USGS	02322049	2005-02-18	13.67	A	0.00	A
USGS	02322049	2005-02-19	13.67	A	0.00	A
USGS	02322049	2005-02-20	13.67	A	0.00	A
USGS	02322049	2005-02-21	13.67	A	0.00	A
USGS	02322049	2005-02-22	13.67	A	0.00	A
USGS	02322049	2005-02-23	13.67	A	0.00	A
USGS	02322049	2005-02-24	13.67	A	0.00	A
USGS	02322049	2005-02-25	13.67	A	0.00	A
USGS	02322049	2005-02-26	13.67	A	0.00	A
USGS	02322049	2005-02-27	13.67	A	0.00	A
USGS	02322049	2005-02-28	13.67	A	0.00	A
USGS	02322049	2005-03-01	13.68	A	0.00	A
USGS	02322049	2005-03-02	13.67	A	0.00	A
USGS	02322049	2005-03-03	13.67	A	0.00	A
USGS	02322049	2005-03-04	13.67	A	0.00	A
USGS	02322049	2005-03-05	13.67	A	0.00	A
USGS	02322049	2005-03-06	13.67	A	0.00	A
USGS	02322049	2005-03-07	13.67	A	0.00	A
USGS	02322049	2005-03-08	13.67	A	0.00	A
USGS	02322049	2005-03-09	13.74	A	0.00	A
USGS	02322049	2005-03-10	13.71	A	0.00	A
USGS	02322049	2005-03-11	13.67	A	0.00	A
USGS	02322049	2005-03-12	13.67	A	0.00	A
USGS	02322049	2005-03-13	13.67	A	0.00	A
USGS	02322049	2005-03-14	13.67	A	0.00	A
USGS	02322049	2005-03-15	13.67	A	0.00	A
USGS	02322049	2005-03-16	13.67	A	0.00	A
USGS	02322049	2005-03-17	13.69	A	0.00	A
USGS	02322049	2005-03-18	13.73	A	0.00	A
USGS	02322049	2005-03-19	13.70	A	0.00	A
USGS	02322049	2005-03-20	13.68	A	0.00	A
USGS	02322049	2005-03-21	13.67	A	0.00	A
USGS	02322049	2005-03-22	13.67	A	0.00	A
USGS	02322049	2005-03-23	13.67	A	0.00	A
USGS	02322049	2005-03-24	13.67	A	0.00	A
USGS	02322049	2005-03-25	13.80	A	2.7	A
USGS	02322049	2005-03-26	13.85	A	2.9	A
USGS	02322049	2005-03-27	13.79	A	0.91	A
USGS	02322049	2005-03-28	13.74	A	0.00	A
USGS	02322049	2005-03-29	13.69	A	0.00	A
USGS	02322049	2005-03-30	13.68	A	0.00	A
USGS	02322049	2005-03-31	13.68	A	0.00	A
USGS	02322049	2005-04-01	13.68	A	0.00	A
USGS	02322049	2005-04-02	13.80	A	0.98	A
USGS	02322049	2005-04-03	13.75	A	0.00	A
USGS	02322049	2005-04-04	13.71	A	0.00	A
USGS	02322049	2005-04-05	13.68	A	0.00	A
USGS	02322049	2005-04-06	13.68	A	0.00	A
USGS	02322049	2005-04-07	13.72	A	0.09	A
USGS	02322049	2005-04-08	13.78	A	0.34	A
USGS	02322049	2005-04-09	13.72	A	0.00	A
USGS	02322049	2005-04-10	13.70	A	0.00	A
USGS	02322049	2005-04-11	13.68	A	0.00	A
USGS	02322049	2005-04-12	13.67	A	0.00	A
USGS	02322049	2005-04-13	13.66	A	0.00	A
USGS	02322049	2005-04-14	13.66	A	0.00	A
USGS	02322049	2005-04-15	13.66	A	0.00	A
USGS	02322049	2005-04-16	13.66	A	0.00	A
USGS	02322049	2005-04-17	13.66	A	0.00	A
USGS	02322049	2005-04-18	13.66	A	0.00	A
USGS	02322049	2005-04-19	13.66	A	0.00	A
USGS	02322049	2005-04-20	13.66	A	0.00	A
USGS	02322049	2005-04-21	13.66	A	0.00	A
USGS	02322049	2005-04-22	13.66	A	0.00	A
USGS	02322049	2005-04-23	13.66	A	0.00	A
USGS	02322049	2005-04-24	13.66	A	0.00	A
USGS	02322049	2005-04-25	13.66	A	0.00	A
USGS	02322049	2005-04-26	13.66	A	0.00	A
USGS	02322049	2005-04-27	13.66	A	0.00	A
USGS	02322049	2005-04-28	13.66	A	0.00	A
USGS	02322049	2005-04-29	13.66	A	0.00	A
USGS	02322049	2005-04-30	13.66	A	0.00	A
USGS	02322049	2005-05-01	13.66	A	0.00	A
USGS	02322049	2005-05-02	13.66	A	0.00	A
USGS	02322049	2005-05-03	13.66	A	0.00	A
USGS	02322049	2005-05-04	13.66	A	0.00	A
USGS	02322049	2005-05-05	13.67	A	0.00	A
USGS	02322049	2005-05-06	13.68	A	0.00	A
USGS	02322049	2005-05-07	13.68	A	0.00	A
USGS	02322049	2005-05-08	13.66	A	0.00	A
USGS	02322049	2005-05-09	13.66	A	0.00	A
USGS	02322049	2005-05-10	13.66	A	0.00	A
USGS	02322049	2005-05-11	13.66	A	0.00	A
USGS	02322049	2005-05-12	13.66	A	0.00	A
USGS	02322049	2005-05-13	13.66	A	0.00	A
USGS	02322049	2005-05-14	13.66	A	0.00	A
USGS	02322049	2005-05-15	13.66	A	0.00	A
USGS	02322049	2005-05-16	13.66	A	0.00	A
USGS	02322049	2005-05-17	13.66	A	0.00	A
USGS	02322049	2005-05-18	13.66	A	0.00	A
USGS	02322049	2005-05-19	13.66	A	0.00	A
USGS	02322049	2005-05-20	13.66	A	0.00	A
USGS	02322049	2005-05-21	13.67	A	0.00	A
USGS	02322049	2005-05-22	13.67	A	0.00	A
USGS	02322049	2005-05-23	13.67	A	0.00	A
USGS	02322049	2005-05-24	13.67	A	0.00	A
USGS	02322049	2005-05-25	13.67	A	0.00	A
USGS	02322049	2005-05-26	13.67	A	0.00	A
USGS	02322049	2005-05-27	13.67	A	0.00	A
USGS	02322049	2005-05-28	13.67	A	0.00	A
USGS	02322049	2005-05-29	13.67	A	0.00	A
USGS	02322049	2005-05-30	13.67	A	0.00	A
USGS	02322049	2005-05-31	13.67	A	0.00	A
USGS	02322049	2005-06-01	13.67	A	0.00	A
USGS	02322049	2005-06-02	13.67	A	0.00	A
USGS	02322049	2005-06-03	13.67	A	0.00	A
USGS	02322049	2005-06-04	13.67	A	0.00	A
USGS	02322049	2005-06-05	13.67	A	0.00	A
USGS	02322049	2005-06-06	13.67	A	0.00	A
USGS	02322049	2005-06-07	13.67	A	0.00	A
USGS	02322049	2005-06-08	13.67	A	0.00	A
USGS	02322049	2005-06-09	13.67	A	0.00	A
USGS	02322049	2005-06-10	13.67	A	0.00	A
USGS	02322049	2005-06-11	13.67	A	0.00	A
USGS	02322049	2005-06-12	13.67	A	0.00	A
USGS	02322049	2005-06-13			0.57	A:e
USGS	02322049	2005-06-14			0.48	A:e
USGS	02322049	2005-06-15			0.08	A:e
USGS	02322049	2005-06-16	13.69	A	0.00	A
USGS	02322049	2005-06-17	13.69	A	0.00	A
USGS	02322049	2005-06-18	13.69	A	0.00	A
USGS	02322049	2005-06-19	13.69	A	0.00	A
USGS	02322049	2005-06-20	13.69	A	0.00	A
USGS	02322049	2005-06-21	13.68	A	0.00	A
USGS	02322049	2005-06-22	13.68	A	0.00	A
USGS	02322049	2005-06-23	13.68	A	0.00	A
USGS	02322049	2005-06-24	13.68	A	0.00	A
USGS	02322049	2005-06-25	13.68	A	0.00	A
USGS	02322049	2005-06-26	13.68	A	0.00	A
USGS	02322049	2005-06-27	13.68	A	0.00	A
USGS	02322049	2005-06-28	13.68	A	0.00	A
USGS	02322049	2005-06-29	13.68	A	0.00	A
USGS	02322049	2005-06-30	13.68	A	0.00	A
USGS	02322049	2005-07-01	13.68	A	0.00	A
USGS	02322049	2005-07-02	13.68	A	0.00	A
USGS	02322049	2005-07-03	13.68	A	0.00	A
USGS	02322049	2005-07-04	13.68	A	0.00	A
USGS	02322049	2005-07-05	13.68	A	0.00	A
USGS	02322049	2005-07-06	13.68	A	0.00	A
USGS	02322049	2005-07-07	13.68	A	0.00	A
USGS	02322049	2005-07-08	13.68	A	0.00	A
USGS	02322049	2005-07-09	13.68	A	0.00	A
USGS	02322049	2005-07-10	13.68	A	0.00	A
USGS	02322049	2005-07-11	13.76	A	1.1	A
USGS	02322049	2005-07-12			2.6	A:e
USGS	02322049	2005-07-13			1.0	A:e
USGS	02322049	2005-07-14			0.00	A:e
USGS	02322049	2005-07-15			0.00	A:e
USGS	02322049	2005-07-16	13.68	A	0.00	A
USGS	02322049	2005-07-17	13.68	A	0.00	A
USGS	02322049	2005-07-18	13.68	A	0.00	A
USGS	02322049	2005-07-19	13.68	A	0.00	A
USGS	02322049	2005-07-20	13.68	A	0.00	A
USGS	02322049	2005-07-21	13.68	A	0.00	A
USGS	02322049	2005-07-22	13.68	A	0.00	A
USGS	02322049	2005-07-23	13.68	A	0.00	A
USGS	02322049	2005-07-24	13.68	A	0.00	A
USGS	02322049	2005-07-25	13.68	A	0.00	A
USGS	02322049	2005-07-26	13.68	A	0.00	A
USGS	02322049	2005-07-27	13.68	A	0.00	A
USGS	02322049	2005-07-28	13.68	A	0.00	A
USGS	02322049	2005-07-29	13.68	A	0.00	A
USGS	02322049	2005-07-30	13.68	A	0.00	A
USGS	02322049	2005-07-31	13.69	A	0.05	A
USGS	02322049	2005-08-01	13.68	A	0.00	A
USGS	02322049	2005-08-02			0.00	A:e
USGS	02322049	2005-08-03			0.00	A:e
USGS	02322049	2005-08-04			0.00	A:e
USGS	02322049	2005-08-05	13.68	A	0.00	A
USGS	02322049	2005-08-06	13.68	A	0.00	A
USGS	02322049	2005-08-07	13.68	A	0.00	A
USGS	02322049	2005-08-08	13.67	A	0.00	A
USGS	02322049	2005-08-09	13.66	A	0.00	A
USGS	02322049	2005-08-10	13.66	A	0.00	A
USGS	02322049	2005-08-11	13.66	A	0.00	A
USGS	02322049	2005-08-12	13.66	A	0.00	A
USGS	02322049	2005-08-13	13.66	A	0.00	A
USGS	02322049	2005-08-14	13.66	A	0.00	A
USGS	02322049	2005-08-15	13.66	A	0.00	A
USGS	02322049	2005-08-16	13.66	A	0.00	A
USGS	02322049	2005-08-17	13.66	A	0.00	A
USGS	02322049	2005-08-18	13.66	A	0.00	A
USGS	02322049	2005-08-19	13.66	A	0.00	A
USGS	02322049	2005-08-20	13.66	A	0.00	A
USGS	02322049	2005-08-21	13.66	A	0.00	A
USGS	02322049	2005-08-22	13.66	A	0.00	A
USGS	02322049	2005-08-23	13.66	A	0.00	A
USGS	02322049	2005-08-24	13.66	A	0.00	A
USGS	02322049	2005-08-25	13.67	A	0.00	A
USGS	02322049	2005-08-26	13.67	A	0.00	A
USGS	02322049	2005-08-27	13.67	A	0.00	A
USGS	02322049	2005-08-28	13.67	A	0.00	A
USGS	02322049	2005-08-29	13.67	A	0.00	A
USGS	02322049	2005-08-30	13.67	A	0.00	A
USGS	02322049	2005-08-31	13.67	A	0.00	A
USGS	02322049	2005-09-01	13.67	A	0.00	A
USGS	02322049	2005-09-02	13.67	A	0.00	A
USGS	02322049	2005-09-03	13.67	A	0.00	A
USGS	02322049	2005-09-04	13.67	A	0.00	A
USGS	02322049	2005-09-05	13.67	A	0.00	A
USGS	02322049	2005-09-06	13.67	A	0.00	A
USGS	02322049	2005-09-07	13.67	A	0.00	A
USGS	02322049	2005-09-08	13.67	A	0.00	A
USGS	02322049	2005-09-09	13.67	A	0.00	A
USGS	02322049	2005-09-10	13.67	A	0.00	A
USGS	02322049	2005-09-11	13.67	A	0.00	A
USGS	02322049	2005-09-12	13.67	A	0.00	A
USGS	02322049	2005-09-13	13.67	A	0.00	A
USGS	02322049	2005-09-14	13.67	A	0.00	A
USGS	02322049	2005-09-15	13.67	A	0.00	A
USGS	02322049	2005-09-16	13.67	A	0.00	A
USGS	02322049	2005-09-17	13.67	A	0.00	A
USGS	02322049	2005-09-18	13.67	A	0.00	A
USGS	02322049	2005-09-19	13.67	A	0.00	A
USGS	02322049	2005-09-20	13.67	A	0.00	A
USGS	02322049	2005-09-21	13.67	A	0.00	A
USGS	02322049	2005-09-22	13.67	A	0.00	A
USGS	02322049	2005-09-23	13.67	A	0.00	A
USGS	02322049	2005-09-24	13.67	A	0.00	A
USGS	02322049	2005-09-25	13.67	A	0.00	A
USGS	02322049	2005-09-26	13.67	A	0.00	A
USGS	02322049	2005-09-27	13.67	A	0.00	A
USGS	02322049	2005-09-28	13.67	A	0.00	A
USGS	02322049	2005-09-29	13.67	A	0.00	A
USGS	02322049	2005-09-30	13.67	A	0.00	A
USGS	02322049	2005-10-01	13.67	A	0.00	A
USGS	02322049	2005-10-02	13.67	A	0.00	A
USGS	02322049	2005-10-03	13.67	A	0.00	A
USGS	02322049	2005-10-04	13.67	A	0.00	A
USGS	02322049	2005-10-05	13.67	A	0.00	A
USGS	02322049	2005-10-06	13.67	A	0.00	A
USGS	02322049	2005-10-07	13.67	A	0.00	A
USGS	02322049	2005-10-08	13.67	A	0.00	A
USGS	02322049	2005-10-09	13.67	A	0.00	A
USGS	02322049	2005-10-10	13.67	A	0.00	A
USGS	02322049	2005-10-11	13.67	A	0.00	A
USGS	02322049	2005-10-12	13.67	A	0.00	A
USGS	02322049	2005-10-13	13.67	A	0.00	A
USGS	02322049	2005-10-14	13.67	A	0.00	A
USGS	02322049	2005-10-15	13.67	A	0.00	A
USGS	02322049	2005-10-16	13.67	A	0.00	A
USGS	02322049	2005-10-17	13.67	A	0.00	A
USGS	02322049	2005-10-18	13.67	A	0.00	A
USGS	02322049	2005-10-19	13.67	A	0.00	A
USGS	02322049	2005-10-20	13.67	A	0.00	A
USGS	02322049	2005-10-21	13.67	A	0.00	A
USGS	02322049	2005-10-22	13.67	A	0.00	A
USGS	02322049	2005-10-23	13.67	A	0.00	A
USGS	02322049	2005-10-24	13.67	A	0.00	A
USGS	02322049	2005-10-25	13.67	A	0.00	A
USGS	02322049	2005-10-26	13.67	A	0.00	A
USGS	02322049	2005-10-27	13.67	A	0.00	A
USGS	02322049	2005-10-28	13.67	A	0.00	A
USGS	02322049	2005-10-29	13.67	A	0.00	A
USGS	02322049	2005-10-30	13.67	A	0.00	A
USGS	02322049	2005-10-31	13.67	A	0.00	A
USGS	02322049	2005-11-01	13.67	A	0.00	A
USGS	02322049	2005-11-02	13.67	A	0.00	A
USGS	02322049	2005-11-03	13.67	A	0.00	A
USGS	02322049	2005-11-04	13.67	A	0.00	A
USGS	02322049	2005-11-05	13.67	A	0.00	A
USGS	02322049	2005-11-06	13.67	A	0.00	A
USGS	02322049	2005-11-07	13.67	A	0.00	A
USGS	02322049	2005-11-08	13.67	A	0.00	A
USGS	02322049	2005-11-09	13.67	A	0.00	A
USGS	02322049	2005-11-10	13.67	A	0.00	A
USGS	02322049	2005-11-11	13.67	A	0.00	A
USGS	02322049	2005-11-12	13.67	A	0.00	A
USGS	02322049	2005-11-13	13.67	A	0.00	A
USGS	02322049	2005-11-14	13.67	A	0.00	A
USGS	02322049	2005-11-15	13.67	A	0.00	A
USGS	02322049	2005-11-16	13.67	A	0.00	A
USGS	02322049	2005-11-17	13.67	A	0.00	A
USGS	02322049	2005-11-18	13.67	A	0.00	A
USGS	02322049	2005-11-19	13.67	A	0.00	A
USGS	02322049	2005-11-20	13.67	A	0.00	A
USGS	02322049	2005-11-21	13.67	A	0.00	A
USGS	02322049	2005-11-22	13.67	A	0.00	A
USGS	02322049	2005-11-23	13.67	A	0.00	A
USGS	02322049	2005-11-24	13.67	A	0.00	A
USGS	02322049	2005-11-25	13.67	A	0.00	A
USGS	02322049	2005-11-26	13.67	A	0.00	A
USGS	02322049	2005-11-27	13.67	A	0.00	A
USGS	02322049	2005-11-28	13.67	A	0.00	A
USGS	02322049	2005-11-29	13.67	A	0.00	A
USGS	02322049	2005-11-30	13.67	A	0.00	A
USGS	02322049	2005-12-01	13.67	A	0.00	A
USGS	02322049	2005-12-02	13.67	A	0.00	A
USGS	02322049	2005-12-03	13.67	A	0.00	A
USGS	02322049	2005-12-04	13.67	A	0.00	A
USGS	02322049	2005-12-05	13.67	A	0.00	A
USGS	02322049	2005-12-06	13.67	A	0.00	A
USGS	02322049	2005-12-07	13.67	A	0.00	A
USGS	02322049	2005-12-08	13.67	A	0.00	A
USGS	02322049	2005-12-09	13.67	A	0.00	A
USGS	02322049	2005-12-10	13.67	A	0.00	A
USGS	02322049	2005-12-11	13.67	A	0.00	A
USGS	02322049	2005-12-12	13.67	A	0.00	A
USGS	02322049	2005-12-13	13.67	A	0.00	A
USGS	02322049	2005-12-14	13.67	A	0.00	A
USGS	02322049	2005-12-15	13.67	A	0.00	A
USGS	02322049	2005-12-16	13.67	A	0.00	A
USGS	02322049	2005-12-17	13.70	A	0.47	A
USGS	02322049	2005-12-18	13.99	A	8.1	A
USGS	02322049	2005-12-19	13.85	A	3.0	A
USGS	02322049	2005-12-20	13.75	A	0.03	A
USGS	02322049	2005-12-21	13.69	A	0.00	A
USGS	02322049	2005-12-22	13.68	A	0.00	A
USGS	02322049	2005-12-23	13.68	A	0.00	A
USGS	02322049	2005-12-24	13.68	A	0.00	A
USGS	02322049	2005-12-25	13.68	A	0.00	A
USGS	02322049	2005-12-26	13.68	A	0.00	A
USGS	02322049	2005-12-27	13.68	A	0.00	A
USGS	02322049	2005-12-28	13.68	A	0.00	A
USGS	02322049	2005-12-29	13.68	A	0.00	A
USGS	02322049	2005-12-30	13.68	A	0.00	A
USGS	02322049	2005-12-31	13.68	A	0.00	A
USGS	02322049	2006-01-01	13.68	A	0.00	A
USGS	02322049	2006-01-02	13.72	A	0.86	A
USGS	02322049	2006-01-03	13.94	A	6.0	A
USGS	02322049	2006-01-04	13.78	A	0.62	A
USGS	02322049	2006-01-05	13.72	A	0.00	A
USGS	02322049	2006-01-06	13.70	A	0.00	A
USGS	02322049	2006-01-07	13.69	A	0.00	A
USGS	02322049	2006-01-08	13.68	A	0.00	A
USGS	02322049	2006-01-09	13.68	A	0.00	A
USGS	02322049	2006-01-10	13.68	A	0.00	A
USGS	02322049	2006-01-11	13.68	A	0.00	A
USGS	02322049	2006-01-12	13.68	A	0.00	A
USGS	02322049	2006-01-13	13.68	A	0.00	A
USGS	02322049	2006-01-14	13.68	A	0.00	A
USGS	02322049	2006-01-15	13.68	A	0.00	A
USGS	02322049	2006-01-16	13.68	A	0.00	A
USGS	02322049	2006-01-17	13.68	A	0.00	A
USGS	02322049	2006-01-18	13.68	A	0.00	A
USGS	02322049	2006-01-19	13.68	A	0.00	A
USGS	02322049	2006-01-20	13.67	A	0.00	A
USGS	02322049	2006-01-21	13.67	A	0.00	A
USGS	02322049	2006-01-22	13.67	A	0.00	A
USGS	02322049	2006-01-23	13.67	A	0.00	A
USGS	02322049	2006-01-24	13.67	A	0.00	A
USGS	02322049	2006-01-25	13.67	A	0.00	A
USGS	02322049	2006-01-26	13.67	A	0.00	A
USGS	02322049	2006-01-27	13.67	A	0.00	A
USGS	02322049	2006-01-28	13.67	A	0.00	A
USGS	02322049	2006-01-29	13.67	A	0.00	A
USGS	02322049	2006-01-30	13.67	A	0.00	A
USGS	02322049	2006-01-31	13.67	A	0.00	A
USGS	02322049	2006-02-01	13.67	A	0.00	A
USGS	02322049	2006-02-02	13.68	A	0.24	A
USGS	02322049	2006-02-03	14.01	A	8.3	A
USGS	02322049	2006-02-04	14.08	A	11	A
USGS	02322049	2006-02-05	13.92	A	5.5	A
USGS	02322049	2006-02-06	13.82	A	1.8	A
USGS	02322049	2006-02-07	13.77	A	0.09	A
USGS	02322049	2006-02-08	13.74	A	0.00	A
USGS	02322049	2006-02-09	13.71	A	0.00	A
USGS	02322049	2006-02-10	13.70	A	0.00	A
USGS	02322049	2006-02-11	13.71	A	0.00	A
USGS	02322049	2006-02-12	13.70	A	0.00	A
USGS	02322049	2006-02-13	13.70	A	0.00	A
USGS	02322049	2006-02-14	13.69	A	0.00	A
USGS	02322049	2006-02-15	13.69	A	0.00	A
USGS	02322049	2006-02-16	13.69	A	0.00	A
